order_id,customer_id,order_date,order_value,product_category,quantity,discount_pct,payment_method,return_flag
O01526,C0257,2023-11-30,401.59,Home & Garden,4,15,Apple Pay,Y
O01527,C0258,2022-03-01,118.64,Electronics,2,5,Bank Transfer,Y
O01528,C0258,2022-05-01,99.23,Electronics,2,20,Credit Card,N
O01529,C0258,2022-07-18,103.79,Food & Grocery,2,0,Credit Card,N
O01530,C0258,2022-08-26,226.86,Sports,3,0,Bank Transfer,N
O01531,C0258,2022-09-01,281.05,Clothing,1,0,PayPal,Y
O01532,C0258,2022-12-18,166.46,Beauty,2,5,PayPal,N
O01533,C0258,2022-12-27,407.69,Books,2,10,PayPal,N
O01534,C0258,2023-01-12,373.06,Automotive,1,0,PayPal,N
O01535,C0258,2023-03-24,376.31,Health,4,0,Credit Card,N
O01536,C0258,2023-09-23,463.06,Automotive,2,0,Bank Transfer,N
O01537,C0259,2023-02-08,38.45,Sports,4,15,Apple Pay,N
O01538,C0260,2022-01-18,38.63,Toys,3,20,Credit Card,N
O01539,C0261,2023-01-29,22.45,Toys,4,5,Credit Card,N
O01540,C0261,2023-05-23,46.74,Home & Garden,4,10,Credit Card,N
O01541,C0262,2022-01-27,223.2,Health,4,20,Apple Pay,N
O01542,C0262,2022-01-29,419.11,Automotive,4,15,PayPal,Y
O01543,C0262,2022-08-10,274.67,Health,5,20,Bank Transfer,N
O01544,C0262,2022-09-26,148.27,Toys,4,15,Debit Card,N
O01545,C0262,2022-12-11,461.24,Books,3,0,Debit Card,Y
O01546,C0262,2022-12-23,204.25,Health,4,0,Bank Transfer,N
O01547,C0262,2023-08-29,231.91,Books,5,0,Credit Card,N
O01548,C0262,2023-09-16,318.75,Beauty,3,20,Debit Card,N
O01549,C0263,2022-01-03,189.01,Food & Grocery,2,0,Debit Card,N
O01550,C0263,2022-01-04,445.92,Electronics,2,0,Credit Card,N
O01551,C0263,2022-01-05,367.47,Food & Grocery,5,0,Credit Card,Y
O01552,C0263,2022-01-06,381.29,Electronics,3,0,Credit Card,N
O01553,C0263,2022-01-12,306.99,Electronics,5,0,PayPal,N
O01554,C0263,2022-01-14,112.54,Food & Grocery,1,10,Credit Card,N
O01555,C0263,2022-01-17,165.7,Health,3,20,Apple Pay,N
O01556,C0263,2022-01-18,349.59,Books,2,0,PayPal,Y
O01557,C0263,2022-01-18,411.03,Beauty,4,15,PayPal,N
O01558,C0263,2022-01-21,475.84,Books,5,0,Debit Card,N
O01559,C0263,2022-01-23,98.74,Home & Garden,5,0,Credit Card,Y
O01560,C0263,2022-01-27,168.82,Beauty,5,15,Bank Transfer,Y
O01561,C0263,2022-01-29,379.39,Sports,4,20,Bank Transfer,N
O01562,C0263,2022-01-30,355.96,Home & Garden,4,20,Credit Card,N
O01563,C0263,2022-01-31,482.62,Sports,5,10,Bank Transfer,Y
O01564,C0264,2022-02-22,83.88,Sports,5,0,Debit Card,N
O01565,C0264,2022-05-05,71.32,Beauty,2,5,PayPal,N
O01566,C0264,2023-03-28,147.82,Food & Grocery,4,0,Credit Card,N
O01567,C0264,2023-04-29,125.28,Clothing,3,15,Apple Pay,Y
O01568,C0264,2023-06-17,69.16,Toys,2,10,Debit Card,Y
O01569,C0264,2023-06-22,71.64,Toys,5,15,Debit Card,Y
O01570,C0264,2023-06-25,74.25,Books,3,0,Credit Card,N
O01571,C0264,2023-09-14,99.45,Automotive,2,10,Apple Pay,N
O01572,C0264,2023-11-07,182.98,Food & Grocery,1,0,Credit Card,N
O01573,C0265,2022-02-04,34.07,Home & Garden,1,0,Bank Transfer,Y
O01574,C0265,2022-04-14,186.17,Toys,3,0,Apple Pay,Y
O01575,C0265,2022-05-10,71.04,Books,1,0,PayPal,Y
O01576,C0265,2023-03-18,133.49,Clothing,1,0,PayPal,N
O01577,C0265,2023-04-27,184.81,Food & Grocery,4,0,Apple Pay,N
O01578,C0265,2023-12-30,154.69,Health,5,0,Debit Card,N
O01579,C0266,2022-02-19,297.42,Automotive,5,10,Apple Pay,N
O01580,C0266,2022-04-10,215.58,Beauty,2,0,Credit Card,N
O01581,C0266,2022-06-30,260.83,Books,5,10,PayPal,N
O01582,C0266,2022-08-26,225.89,Home & Garden,1,0,PayPal,N
O01583,C0266,2022-10-14,264.35,Home & Garden,3,0,Bank Transfer,N
O01584,C0266,2022-11-01,468.3,Books,2,0,Debit Card,Y
O01585,C0266,2022-11-25,432.29,Home & Garden,1,10,Credit Card,Y
O01586,C0266,2022-12-16,305.92,Sports,1,5,Credit Card,N
O01587,C0266,2023-01-24,165.32,Health,4,15,Apple Pay,Y
O01588,C0266,2023-03-26,133.0,Food & Grocery,3,0,Credit Card,N
O01589,C0266,2023-04-10,453.33,Food & Grocery,3,0,Debit Card,N
O01590,C0266,2023-05-21,387.29,Clothing,3,20,Credit Card,N
O01591,C0266,2023-06-05,385.49,Beauty,2,10,PayPal,N
O01592,C0266,2023-08-01,270.45,Automotive,1,15,PayPal,N
O01593,C0266,2023-08-26,262.02,Automotive,3,0,Bank Transfer,N
O01594,C0266,2023-10-27,478.66,Electronics,2,0,Bank Transfer,N
O01595,C0266,2023-11-22,446.29,Sports,2,0,Apple Pay,N
O01596,C0267,2022-05-15,68.96,Clothing,5,20,Debit Card,N
O01597,C0267,2022-07-23,51.92,Food & Grocery,5,10,Debit Card,N
O01598,C0267,2022-10-17,18.3,Books,5,5,Bank Transfer,N
O01599,C0267,2023-05-24,69.21,Food & Grocery,5,15,Debit Card,N
O01600,C0268,2022-04-09,171.95,Books,4,5,PayPal,N
O01601,C0268,2022-10-30,358.22,Clothing,2,5,PayPal,N
O01602,C0268,2023-01-01,225.98,Toys,2,20,Apple Pay,N
O01603,C0268,2023-02-06,332.44,Sports,1,0,PayPal,Y
O01604,C0268,2023-05-08,170.34,Toys,1,10,PayPal,N
O01605,C0268,2023-05-12,363.5,Toys,4,20,Apple Pay,N
O01606,C0268,2023-05-17,247.45,Electronics,3,5,Debit Card,N
O01607,C0268,2023-07-11,347.23,Electronics,3,5,Apple Pay,N
O01608,C0268,2023-09-05,320.45,Home & Garden,5,0,Credit Card,Y
O01609,C0268,2023-10-08,336.52,Home & Garden,5,10,Credit Card,N
O01610,C0268,2023-11-16,417.01,Clothing,3,0,Bank Transfer,N
O01611,C0269,2023-01-06,60.52,Home & Garden,5,5,Debit Card,N
O01612,C0270,2022-01-04,158.37,Automotive,1,10,Apple Pay,N
O01613,C0270,2022-01-06,37.19,Books,3,0,Debit Card,N
O01614,C0270,2022-01-10,35.74,Clothing,4,15,Apple Pay,N
O01615,C0270,2022-02-25,169.11,Books,1,0,Credit Card,Y
O01616,C0270,2022-03-05,152.76,Toys,1,0,Bank Transfer,Y
O01617,C0270,2022-03-26,186.23,Clothing,5,20,Apple Pay,N
O01618,C0270,2022-04-16,171.35,Books,3,5,Bank Transfer,N
O01619,C0270,2022-05-22,81.37,Food & Grocery,2,0,PayPal,Y
O01620,C0270,2022-07-07,110.14,Books,4,0,Debit Card,N
O01621,C0270,2022-08-05,125.37,Food & Grocery,3,15,Bank Transfer,Y
O01622,C0271,2022-07-21,143.69,Automotive,1,5,Debit Card,Y
O01623,C0272,2022-04-22,219.62,Clothing,1,10,Debit Card,N
O01624,C0272,2022-08-26,443.23,Food & Grocery,5,0,Credit Card,N
O01625,C0272,2022-11-15,249.34,Food & Grocery,5,15,Bank Transfer,N
O01626,C0272,2023-01-14,104.75,Food & Grocery,3,5,PayPal,N
O01627,C0272,2023-04-03,430.42,Electronics,3,15,Bank Transfer,Y
O01628,C0272,2023-05-04,250.74,Electronics,3,15,Debit Card,Y
O01629,C0272,2023-07-31,413.77,Automotive,4,0,Debit Card,N
O01630,C0272,2023-10-21,273.78,Food & Grocery,5,10,Credit Card,N
O01631,C0273,2022-01-14,342.99,Automotive,4,0,Bank Transfer,N
O01632,C0273,2022-02-09,247.75,Books,1,5,PayPal,N
O01633,C0273,2022-04-27,299.44,Health,3,10,Debit Card,N
O01634,C0273,2022-05-05,201.88,Sports,5,15,PayPal,Y
O01635,C0273,2022-05-11,333.9,Food & Grocery,4,0,PayPal,N
O01636,C0273,2022-06-15,148.98,Food & Grocery,1,0,Apple Pay,N
O01637,C0273,2022-06-20,143.15,Clothing,1,0,Debit Card,N
O01638,C0273,2022-06-24,371.5,Automotive,4,0,Credit Card,N
O01639,C0273,2022-07-22,342.49,Health,2,0,PayPal,Y
O01640,C0273,2023-01-20,451.0,Beauty,1,0,PayPal,N
O01641,C0273,2023-03-11,424.72,Toys,5,15,PayPal,N
O01642,C0273,2023-03-25,342.29,Toys,3,10,Bank Transfer,N
O01643,C0273,2023-05-23,112.54,Home & Garden,1,15,Debit Card,N
O01644,C0273,2023-06-17,154.9,Health,1,0,Bank Transfer,Y
O01645,C0274,2022-01-03,279.69,Electronics,3,0,Credit Card,N
O01646,C0274,2022-04-04,294.92,Food & Grocery,4,15,Apple Pay,N
O01647,C0274,2022-05-27,207.07,Clothing,2,10,Apple Pay,N
O01648,C0274,2022-05-31,405.05,Food & Grocery,3,0,Bank Transfer,N
O01649,C0274,2022-06-18,302.89,Health,2,0,PayPal,N
O01650,C0274,2022-06-22,432.75,Automotive,4,5,PayPal,N
O01651,C0274,2022-08-03,314.32,Toys,3,0,Credit Card,N
O01652,C0274,2022-08-10,439.26,Beauty,4,0,Bank Transfer,Y
O01653,C0274,2022-08-26,448.04,Sports,4,0,Debit Card,N
O01654,C0274,2022-10-11,162.25,Beauty,5,0,Credit Card,Y
O01655,C0274,2022-12-05,210.36,Clothing,3,0,Bank Transfer,N
O01656,C0274,2023-04-30,334.85,Electronics,3,15,Apple Pay,N
O01657,C0274,2023-08-13,98.45,Books,3,15,Credit Card,Y
O01658,C0274,2023-08-30,425.8,Food & Grocery,5,15,Apple Pay,N
O01659,C0274,2023-09-12,152.98,Automotive,1,0,PayPal,N
O01660,C0274,2023-09-22,337.43,Home & Garden,2,20,Debit Card,N
O01661,C0274,2023-09-23,256.22,Clothing,1,5,Credit Card,N
O01662,C0274,2023-11-16,120.94,Automotive,3,20,Debit Card,Y
O01663,C0275,2022-01-08,191.99,Home & Garden,4,0,PayPal,Y
O01664,C0275,2022-02-01,163.45,Automotive,4,0,Credit Card,N
O01665,C0275,2022-02-03,194.98,Beauty,1,0,Apple Pay,Y
O01666,C0275,2022-03-17,431.16,Clothing,5,5,Credit Card,N
O01667,C0275,2022-03-28,465.56,Home & Garden,1,0,PayPal,Y
O01668,C0275,2022-04-09,343.18,Electronics,2,20,Credit Card,N
O01669,C0275,2022-06-12,347.94,Food & Grocery,1,15,Debit Card,N
O01670,C0275,2022-07-07,431.67,Sports,2,0,Credit Card,N
O01671,C0275,2022-07-26,376.48,Home & Garden,3,0,Bank Transfer,N
O01672,C0275,2022-08-02,253.87,Sports,3,0,Debit Card,N
O01673,C0275,2022-09-14,188.93,Food & Grocery,3,0,Apple Pay,N
O01674,C0275,2022-09-22,323.05,Beauty,5,5,Debit Card,N
O01675,C0275,2022-10-28,478.86,Health,4,0,Bank Transfer,Y
O01676,C0275,2022-12-07,168.48,Toys,3,15,PayPal,N
O01677,C0275,2022-12-08,223.72,Automotive,5,20,PayPal,N
O01678,C0275,2022-12-09,295.57,Sports,3,0,Apple Pay,N
O01679,C0275,2022-12-30,93.21,Clothing,5,15,Debit Card,N
O01680,C0275,2023-01-05,138.72,Health,3,0,Bank Transfer,N
O01681,C0275,2023-01-09,356.49,Electronics,3,15,Credit Card,N
O01682,C0276,2022-04-13,148.35,Automotive,2,20,Credit Card,N
O01683,C0276,2022-07-11,419.87,Food & Grocery,5,10,Apple Pay,N
O01684,C0276,2022-11-10,278.9,Sports,3,15,PayPal,Y
O01685,C0276,2022-12-09,221.91,Toys,3,0,Debit Card,Y
O01686,C0276,2022-12-11,125.3,Toys,3,10,Apple Pay,Y
O01687,C0276,2023-01-02,91.99,Automotive,2,0,Bank Transfer,Y
O01688,C0276,2023-05-02,163.35,Health,2,0,PayPal,N
O01689,C0276,2023-10-26,487.54,Books,2,20,PayPal,N
O01690,C0277,2022-01-05,43.66,Sports,2,5,Credit Card,N
O01691,C0277,2022-01-06,56.2,Automotive,3,0,Apple Pay,N
O01692,C0277,2022-01-07,88.6,Food & Grocery,5,15,Apple Pay,N
O01693,C0277,2022-01-10,185.18,Toys,4,15,Debit Card,N
O01694,C0277,2022-01-10,95.89,Beauty,2,5,PayPal,N
O01695,C0277,2022-01-22,169.36,Toys,5,5,Bank Transfer,N
O01696,C0277,2022-01-29,88.97,Health,1,0,Bank Transfer,N
O01697,C0278,2022-01-01,66.9,Toys,1,15,Debit Card,N
O01698,C0278,2022-05-09,57.5,Electronics,2,0,Apple Pay,N
O01699,C0279,2022-01-20,57.05,Toys,4,0,PayPal,N
O01700,C0279,2022-02-24,43.34,Toys,5,20,Credit Card,N
O01701,C0280,2022-01-06,207.24,Books,1,10,Apple Pay,Y
O01702,C0280,2022-01-07,236.59,Food & Grocery,3,20,Bank Transfer,N
O01703,C0280,2022-01-28,126.9,Home & Garden,4,10,Apple Pay,N
O01704,C0280,2022-02-21,143.16,Beauty,5,0,Debit Card,Y
O01705,C0280,2022-03-07,421.39,Food & Grocery,4,0,Apple Pay,N
O01706,C0280,2022-03-24,96.73,Food & Grocery,4,0,Credit Card,Y
O01707,C0280,2022-06-13,368.28,Books,4,0,PayPal,N
O01708,C0280,2022-07-16,307.95,Home & Garden,3,0,Apple Pay,N
O01709,C0280,2022-07-25,267.64,Books,1,10,Credit Card,N
O01710,C0280,2022-07-27,387.4,Automotive,4,0,Debit Card,N
O01711,C0280,2022-08-05,304.69,Home & Garden,2,15,Apple Pay,N
O01712,C0280,2022-08-21,454.94,Beauty,4,15,Bank Transfer,N
O01713,C0280,2022-09-06,465.89,Automotive,5,5,Credit Card,N
O01714,C0280,2022-09-17,217.17,Electronics,2,10,Credit Card,N
O01715,C0280,2022-10-22,295.31,Clothing,3,15,PayPal,N
O01716,C0280,2022-12-01,248.31,Home & Garden,3,15,Credit Card,N
O01717,C0280,2022-12-02,485.37,Sports,5,0,PayPal,Y
O01718,C0280,2022-12-10,295.9,Sports,1,0,Bank Transfer,N
O01719,C0280,2022-12-18,170.39,Toys,3,15,Debit Card,N
O01720,C0280,2023-01-11,290.66,Electronics,5,5,Debit Card,N
O01721,C0281,2022-01-05,105.44,Books,3,5,Bank Transfer,N
O01722,C0281,2022-04-17,32.63,Sports,1,15,PayPal,N
O01723,C0282,2023-12-31,66.79,Food & Grocery,5,5,Bank Transfer,N
O01724,C0283,2022-01-07,84.92,Home & Garden,4,20,Apple Pay,N
O01725,C0283,2022-06-13,60.24,Home & Garden,4,0,Apple Pay,N
O01726,C0283,2022-06-24,71.16,Health,1,15,Apple Pay,Y
O01727,C0283,2022-06-25,98.72,Clothing,2,15,Bank Transfer,N
O01728,C0283,2022-06-27,40.84,Beauty,4,15,Apple Pay,N
O01729,C0284,2022-06-20,100.62,Electronics,3,10,Apple Pay,N
O01730,C0284,2022-12-27,93.8,Automotive,2,5,Bank Transfer,N
O01731,C0284,2023-03-18,46.49,Sports,2,0,Bank Transfer,N
O01732,C0284,2023-08-02,60.37,Home & Garden,4,10,Apple Pay,N
O01733,C0284,2023-10-02,157.72,Toys,5,0,PayPal,N
O01734,C0285,2022-06-10,81.4,Beauty,4,15,Debit Card,N
O01735,C0285,2022-07-01,241.01,Toys,4,5,Debit Card,N
O01736,C0285,2022-08-19,339.93,Home & Garden,5,10,Bank Transfer,N
O01737,C0285,2022-10-21,331.82,Toys,1,0,Bank Transfer,N
O01738,C0285,2022-10-23,149.91,Food & Grocery,1,0,Credit Card,Y
O01739,C0285,2022-11-22,451.08,Toys,5,10,Debit Card,N
O01740,C0285,2023-02-06,272.26,Sports,2,5,Debit Card,N
O01741,C0285,2023-02-14,135.71,Clothing,1,0,Bank Transfer,N
O01742,C0285,2023-02-18,272.86,Health,4,0,Debit Card,N
O01743,C0285,2023-04-06,290.09,Clothing,5,20,PayPal,N
O01744,C0285,2023-04-21,182.84,Clothing,1,15,Credit Card,N
O01745,C0285,2023-05-22,444.17,Food & Grocery,4,0,Apple Pay,N
O01746,C0285,2023-05-30,451.01,Automotive,1,15,Bank Transfer,Y
O01747,C0285,2023-06-30,380.2,Food & Grocery,4,20,Credit Card,N
O01748,C0285,2023-07-03,420.9,Electronics,3,5,Bank Transfer,N
O01749,C0285,2023-10-11,260.01,Clothing,1,0,PayPal,Y
O01750,C0285,2023-10-14,396.5,Clothing,2,0,Apple Pay,N
O01751,C0285,2023-12-05,139.62,Sports,4,0,PayPal,N
O01752,C0286,2022-03-17,56.78,Sports,3,0,PayPal,N
O01753,C0286,2023-04-15,43.11,Food & Grocery,3,10,PayPal,Y
O01754,C0286,2023-12-28,18.04,Home & Garden,2,10,PayPal,N
O01755,C0287,2023-01-07,75.67,Books,2,10,PayPal,N
O01756,C0287,2023-08-01,75.61,Books,2,15,Debit Card,N
O01757,C0288,2022-02-28,23.64,Sports,5,0,Debit Card,Y
O01758,C0288,2022-03-07,21.57,Beauty,5,15,Bank Transfer,N
O01759,C0288,2022-06-13,82.01,Home & Garden,3,15,Debit Card,Y
O01760,C0289,2022-02-13,89.02,Food & Grocery,2,5,Apple Pay,N
O01761,C0289,2022-04-07,71.84,Clothing,3,0,PayPal,N
O01762,C0289,2022-05-05,34.07,Books,5,20,Credit Card,N
O01763,C0289,2022-06-15,45.3,Food & Grocery,5,15,Credit Card,Y
O01764,C0289,2022-08-10,91.34,Sports,3,15,Credit Card,N
O01765,C0290,2022-01-15,105.93,Automotive,2,0,PayPal,N
O01766,C0290,2022-01-18,147.25,Sports,2,15,Apple Pay,N
O01767,C0290,2022-01-21,36.84,Health,3,10,PayPal,N
O01768,C0290,2022-03-11,156.33,Clothing,2,10,PayPal,N
O01769,C0290,2022-05-10,65.31,Sports,5,20,Bank Transfer,N
O01770,C0290,2022-05-17,108.93,Automotive,1,0,Credit Card,N
O01771,C0290,2022-05-18,111.31,Food & Grocery,1,5,Debit Card,N
O01772,C0290,2022-05-22,122.2,Sports,5,5,PayPal,Y
O01773,C0290,2022-07-09,31.63,Toys,1,15,Apple Pay,N
O01774,C0291,2022-01-01,66.12,Food & Grocery,2,0,Bank Transfer,N
O01775,C0291,2022-09-15,58.71,Books,3,20,Bank Transfer,N
O01776,C0291,2023-02-21,44.0,Automotive,5,0,Apple Pay,N
O01777,C0291,2023-04-13,98.06,Home & Garden,4,0,PayPal,Y
O01778,C0291,2023-09-22,54.99,Home & Garden,2,0,Apple Pay,N
O01779,C0292,2022-12-17,121.56,Home & Garden,2,20,Credit Card,N
O01780,C0292,2023-03-30,66.25,Automotive,3,0,Bank Transfer,N
O01781,C0292,2023-10-16,47.5,Books,5,0,Bank Transfer,N
O01782,C0292,2023-12-05,85.04,Sports,4,20,Debit Card,N
O01783,C0293,2022-05-29,268.88,Toys,5,5,Apple Pay,N
O01784,C0293,2022-08-23,400.13,Toys,1,5,PayPal,N
O01785,C0293,2022-09-27,489.49,Books,1,20,Debit Card,N
O01786,C0293,2022-10-03,358.06,Books,3,20,PayPal,N
O01787,C0293,2022-11-07,215.18,Toys,3,10,Bank Transfer,N
O01788,C0293,2022-11-10,414.94,Health,5,5,PayPal,N
O01789,C0293,2022-11-19,111.26,Home & Garden,3,15,Apple Pay,Y
O01790,C0293,2022-11-30,277.35,Electronics,4,15,Apple Pay,N
O01791,C0293,2022-12-08,197.66,Health,5,5,Credit Card,N
O01792,C0293,2022-12-29,103.57,Beauty,3,10,PayPal,N
O01793,C0293,2023-01-15,467.91,Clothing,4,0,Credit Card,N
O01794,C0293,2023-03-03,490.42,Toys,2,20,Debit Card,Y
O01795,C0293,2023-04-29,205.52,Sports,5,0,Apple Pay,N
O01796,C0293,2023-05-01,217.69,Automotive,3,10,Bank Transfer,N
O01797,C0293,2023-06-13,369.62,Home & Garden,1,20,PayPal,N
O01798,C0293,2023-09-02,460.14,Food & Grocery,2,0,PayPal,N
O01799,C0293,2023-11-01,175.63,Beauty,3,0,PayPal,N
O01800,C0294,2022-01-24,165.68,Automotive,1,10,PayPal,N
O01801,C0294,2022-05-03,126.17,Electronics,5,20,PayPal,Y
O01802,C0294,2022-05-24,113.64,Health,3,15,Credit Card,N
O01803,C0294,2023-02-10,126.1,Automotive,1,10,Debit Card,Y
O01804,C0294,2023-02-25,173.87,Clothing,5,5,Bank Transfer,N
O01805,C0294,2023-03-14,157.82,Toys,3,5,Apple Pay,N
O01806,C0294,2023-05-14,140.58,Clothing,2,15,Bank Transfer,N
O01807,C0294,2023-10-20,107.19,Toys,1,5,Bank Transfer,N
O01808,C0295,2023-02-04,16.6,Sports,3,5,Debit Card,N
O01809,C0296,2022-06-17,89.21,Sports,5,0,Bank Transfer,N
O01810,C0297,2022-01-27,120.68,Electronics,2,10,PayPal,N
O01811,C0297,2022-04-14,85.67,Beauty,2,15,Debit Card,N
O01812,C0297,2022-07-05,81.5,Toys,3,0,Debit Card,N
O01813,C0297,2022-07-31,34.64,Food & Grocery,1,20,Apple Pay,N
O01814,C0297,2022-11-12,105.47,Sports,4,0,Apple Pay,N
O01815,C0298,2022-02-17,185.26,Automotive,1,0,Debit Card,N
O01816,C0298,2022-03-05,189.92,Health,3,15,PayPal,N
O01817,C0298,2022-03-31,62.47,Clothing,5,0,Apple Pay,N
O01818,C0298,2022-07-14,116.48,Food & Grocery,1,0,Apple Pay,N
O01819,C0298,2022-09-17,98.05,Clothing,3,0,PayPal,N
O01820,C0298,2022-10-30,103.81,Books,2,15,Credit Card,N
O01821,C0298,2023-02-22,178.91,Electronics,3,15,PayPal,N
O01822,C0299,2022-01-10,105.7,Sports,3,0,Bank Transfer,N
O01823,C0299,2022-02-09,425.77,Toys,2,0,Bank Transfer,N
O01824,C0299,2022-05-12,391.63,Home & Garden,3,0,Debit Card,N
O01825,C0299,2022-05-24,288.97,Books,4,15,PayPal,N
O01826,C0299,2022-06-09,341.2,Electronics,1,0,Credit Card,N
O01827,C0299,2022-07-01,94.37,Home & Garden,4,0,Bank Transfer,N
O01828,C0299,2023-04-27,400.25,Automotive,2,0,Credit Card,N
O01829,C0299,2023-06-16,226.44,Sports,1,5,Credit Card,N
O01830,C0299,2023-08-02,486.87,Food & Grocery,4,20,Bank Transfer,N
O01831,C0299,2023-12-13,136.45,Health,1,0,Apple Pay,N
O01832,C0300,2022-04-09,296.19,Home & Garden,2,15,Credit Card,N
O01833,C0300,2022-05-09,381.25,Books,5,0,Debit Card,N
O01834,C0300,2022-07-20,185.28,Books,3,15,Apple Pay,Y
O01835,C0300,2022-08-13,298.37,Health,3,20,Debit Card,N
O01836,C0300,2023-01-10,257.25,Home & Garden,5,15,Credit Card,N
O01837,C0300,2023-05-05,345.39,Sports,2,0,Debit Card,N
O01838,C0300,2023-05-20,430.86,Sports,2,5,PayPal,N
O01839,C0300,2023-07-07,320.28,Food & Grocery,3,0,Bank Transfer,N
O01840,C0300,2023-08-08,269.88,Sports,4,10,PayPal,Y
O01841,C0300,2023-09-21,264.74,Books,5,0,PayPal,N
O01842,C0300,2023-11-04,187.22,Food & Grocery,5,5,Credit Card,N
O01843,C0300,2023-11-16,400.57,Books,1,20,PayPal,N
